Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Cobalt concentration (weight%),Tungsten concentration (weight%),Oxygen concentration (weight%),Titanium concentration (weight%),Nitrogen concentration (weight%),Aluminium concentration (weight%),Boron concentration (weight%),Niobium concentration (weight%),Tin concentration (weight%),Arsenic concentration (weight%),Antimony concentration (weight%),Heat input (kJmm-1),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kgmm-2),50 % FATT,Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),Martensite (%),Ferrite with carbide aggregate (%),Electrode positive or negative_+,Electrode positive or negative_-,Electrode positive or negative_0,Type of weld_FCA,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_ShMA,Type of weld_TSA,Puissance (W)
0.18745701467273562,0.5463611344866287,0.43761767428476916,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.07018461892332026,2.035899824994437,0.07142207531894362,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-54.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.18745701467273562,0.5463611344866287,0.43761767428476916,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.07018461892332026,2.035899824994437,0.07142207531894362,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,-0.8572427110149357,-0.6478753495515353,0.43419334226471334,0.6390137596369796,-70.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.4321028978274563,1.5370334434416382,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.4510444190766681,-0.4638747141975114,-0.01301429174565584,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,-0.5447625705715542,-0.29789406814349545,0.4750723388464624,0.47085642852263493,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.4321028978274563,1.5370334434416382,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.4510444190766681,-0.4638747141975114,-0.01301429174565584,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-5.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.4321028978274563,1.5370334434416382,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.4510444190766681,-0.4638747141975114,-0.01301429174565584,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,-1.3744512193350154,-1.0655949434901635,0.8429833080821978,0.7959606020103686,-49.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.10374302177164521,-0.1652490708327061,1.4323271797124124,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.35468274818591394,-0.1153484563294032,0.11364025885124354,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,-0.09220512579148461,-0.26402491187820126,0.5159513354282107,0.582961315932198,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.10374302177164521,-0.1652490708327061,1.4323271797124124,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.35468274818591394,-0.1153484563294032,0.11364025885124354,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-62.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.10374302177164521,-0.1652490708327061,1.4323271797124124,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.35468274818591394,-0.1153484563294032,0.11364025885124354,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,-1.0188703698649606,-0.8623800058983985,0.5977093285917073,0.739908158305587,-71.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.3431516221625399,1.4585037456447187,-0.22562670950691982,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.26270115324473964,0.7139036744602337,-0.02356883762873091,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,-0.2646079618981778,-0.1962865993476129,-0.015475620134519398,0.6838557146008054,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.3431516221625399,1.4585037456447187,-0.22562670950691982,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.26270115324473964,0.7139036744602337,-0.02356883762873091,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-53.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.3431516221625399,1.4585037456447187,-0.22562670950691982,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.26270115324473964,0.7139036744602337,-0.02356883762873091,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,-0.8572427110149357,-0.7043239433270256,0.22979835935597112,0.7959606020103686,-57.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.02182796757999042,-0.0762977951677892,1.6417397071708637,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.04369735576575274,1.4950832179577176,-0.01301429174565584,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,0.015546646775198632,-0.04952025553133811,0.22979835935597112,0.8856445119380186,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.02182796757999042,-0.0762977951677892,1.6417397071708637,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.04369735576575274,1.4950832179577176,-0.01301429174565584,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-52.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.02182796757999042,-0.0762977951677892,1.6417397071708637,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.04369735576575274,1.4950832179577176,-0.01301429174565584,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,-0.404685266234866,-0.3317632244087896,0.31155635251946845,0.6950662033417611,-57.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.14560001822219043,0.36845858315679486,1.6155631412385574,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.05266431512500143,2.5166256979159654,-0.02356883762873091,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,250.0,14.0,0.29570125544857506,0.1988535570808192,-0.17899160646151333,0.47085642852263493,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.14560001822219043,0.36845858315679486,1.6155631412385574,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.05266431512500143,2.5166256979159654,-0.02356883762873091,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,,,,,-53.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.14560001822219043,0.36845858315679486,1.6155631412385574,-0.3148380380259706,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.14556049712927102,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.05266431512500143,2.5166256979159654,-0.02356883762873091,-0.4387557065520236,0.40603646819592615,-0.3333815839780613,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,580.0,2.0,-0.37235973446486104,-0.218866036857809,0.6385883251734555,0.6950662033417611,-61.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.06368496403053563,-0.698956724822207,0.5161473720816879,-0.13641538098786904,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.6087271532615385,-0.5359835951357407,-0.04467792939488069,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,-0.6848398749082425,-0.7494828183474178,0.393314345682965,0.6950662033417611,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
0.0618860253211,-0.5210541734923733,0.6732067676755265,-0.13641538098786904,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.5386459380682629,-0.2114936309137089,-0.02356883762873091,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,-0.404685266234866,-0.5688473182658489,-0.21987060304326161,0.582961315932198,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.10554196048108085,-0.6100054491572902,0.5423239380139944,-0.22562670950691982,-0.09981382772171088,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.2451808494464205,0.5336314721146603,-0.0024597458625809513,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,-0.32925902543818775,-0.6140061932862411,-0.42426558595200387,0.7959606020103686,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.06368496403053563,-0.254200346497623,0.64703020174322,-0.22562670950691982,-0.20205606422766786,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.004276672219535222,0.8941758768058069,0.008094800020493936,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,-0.3077086709248511,-0.6365856307964373,0.31155635251946845,0.8968550006789744,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.14739895693162605,0.45740985882171176,0.7779130314047522,-0.3148380380259706,-0.15093494597468934,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.19720682146113253,2.576716432031157,-0.06578702116103065,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,0.004771469518530308,-0.18499688059251482,0.0254033764472289,0.7959606020103686,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.2729699462832611,1.0800687884761295,0.6993833336078329,-0.4040493665450214,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.2366275050073502,4.379438455486889,-0.06578702116103065,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,-0.049104416764811316,-0.1962865993476129,-0.097233613298016,0.8968550006789744,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.23111294983271588,1.0800687884761295,0.7779130314047522,-0.4040493665450214,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.18406659361239341,6.061979010712238,-0.08689611292718061,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,0.23105019190856513,0.029507775754348306,-0.26074959962500993,1.0986437980161876,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.06368496403053563,-0.4321028978274563,0.9873255588632036,-0.13641538098786904,-0.25317718248064636,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.29774176084137727,-0.48791100784358776,0.6519220988880661,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,-0.38313491172152936,-0.32047350565369154,-0.4651445825337521,0.582961315932198,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.3148269427338063,-0.4321028978274563,0.5161473720816879,0.04200727605023251,-0.25317718248064636,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.319642140589276,-0.17543919044459427,0.6835857365372909,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,-0.28615831641151446,-0.5575575995107508,0.35243534910121677,0.7959606020103686,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.2729699462832611,-0.1652490708327061,0.7779130314047522,-0.13641538098786904,-0.25317718248064636,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.28022145704305845,0.06492374601617007,0.8102402871341904,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,0.14484877385521852,-0.11725856806192647,0.0254033764472289,0.7959606020103686,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.23111294983271588,-0.3431516221625399,0.7779130314047522,-0.13641538098786904,-0.20205606422766786,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.02179697601785405,0.8941758768058069,0.8524584706664903,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,0.047872178545203606,-0.24144547436800512,-0.21987060304326161,0.47085642852263493,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.3148269427338063,0.5463611344866287,0.8040895973370586,-0.22562670950691982,-0.20205606422766786,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.2541478088056692,3.0574423049526853,0.87356756243264,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,0.40345302801525834,0.18756383832572115,-0.4651445825337521,0.6950662033417611,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.39854093563489673,1.2579713398059629,0.7255598995401393,-0.22562670950691982,-0.09981382772171088,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.22348727715861091,4.379438455486889,0.8524584706664903,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,0.8129097637686546,0.5036759634684668,-0.6695395654424944,0.35875154111307184,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.23111294983271588,1.0800687884761295,0.7779130314047522,-0.49326069506407216,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.17092636576365414,6.542704883633768,0.7574675577188156,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,0.28492607819190674,0.05208721326454442,-0.1381126098797643,0.47085642852263493,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.10554196048108085,-0.5210541734923733,1.1967380863216546,-0.04720405246881835,-0.25317718248064636,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.2758413810934786,-0.48791100784358776,1.6018312283648117,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,-0.038329239508142994,0.1424049633053289,-0.4651445825337521,0.47085642852263493,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.2729699462832611,-0.6100054491572902,0.64703020174322,0.04200727605023251,-0.20205606422766786,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.24080077349684093,-0.1994754840906707,1.506840315417137,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,-0.1784065438448312,-0.15112772432722066,-0.097233613298016,0.6838557146008054,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.10554196048108085,-0.3431516221625399,0.8564427292016714,-0.04720405246881835,-0.30429830073362485,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.36344290008507335,0.004833011900978948,1.686267595429411,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,0.3172516099619117,-0.038230536776240054,-0.2811890979158844,0.3026990974082903,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.23111294983271588,-0.4321028978274563,0.64703020174322,-0.04720405246881835,-0.20205606422766786,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.09208499867121894,0.8941758768058069,1.6440494118971116,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,0.15562395111188684,0.05208721326454442,0.5977093285917073,0.582961315932198,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.35668393918435154,0.6353124101515456,0.7255598995401393,-0.3148380380259706,-0.25317718248064636,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.2191072012090312,3.2978052414134496,1.7918130542601607,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,0.40345302801525834,0.30046102587670176,-0.5469025756972488,0.47085642852263493,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.3148269427338063,1.2579713398059629,0.6732067676755265,-0.22562670950691982,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.17092636576365414,4.860164328408418,1.7495948707278608,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,0.7482587002286447,0.41335821342768236,-0.3425075927885065,0.6950662033417611,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-0.39854093563489673,0.9021662371462957,0.6993833336078329,-0.4040493665450214,-0.35541941898660334,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,-0.06142446702416084,7.7445195659375905,1.6546039577801865,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-0.10714765849000296,0.0,0.0,0.4681040915552683,0.23272271334611339,0.0254033764472289,0.6950662033417611,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.6961078256017972,-0.254200346497623,-1.4209185069089858,-0.3148380380259706,0.00242840878424612,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.6744282925052345,-0.5480017419587789,-0.1396688423425553,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,0.0,0.0,-1.2559242695116637,-1.4494453811634975,1.1495757824453112,0.9865389106066245,-27.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.6961078256017972,-0.254200346497623,-1.4209185069089858,-0.3148380380259706,0.00242840878424612,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.6744282925052345,-0.5480017419587789,-0.1396688423425553,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,500.0,2.0,-1.4929781691583668,-1.562342568714478,1.8240792260441614,0.9865389106066245,-32.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.5705368362501617,-0.254200346497623,-0.5309152652105681,-0.4040493665450214,0.05354952703722466,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.5430260140178425,-0.5480017419587789,0.17696753414969324,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,0.0,0.0,-1.0296455471216288,-1.0881743810003597,1.0064992944091917,0.9865389106066245,-44.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
-1.5705368362501617,-0.254200346497623,-0.5309152652105681,-0.4040493665450214,0.05354952703722466,-0.31815521608147473,-0.42745181015783823,-0.5635698626080055,-0.1469032581546355,-0.28992437709978525,-0.0552990427493049,-0.060795226756547104,0.5430260140178425,-0.5480017419587789,0.17696753414969324,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,-0.5400214989042548,-1.3782084930834633,500.0,2.0,-1.1481724969449805,-1.178492131041144,0.9656202978274434,0.9865389106066245,-44.0,100.0,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5277906572809166
